phrase_woodruff,phrases_scriptures,similarity_scores
power of god in this the last dispensation and fulness of times in the which,"last time, in the which is the dispensation of the fulness of times, which power",0.865058750615028
my sake for he that layeth down his life for my shake shall find it,for my sake; for whoso layeth down his life for my sake shall find it,0.8636136611491835
have power to stop my rk zion shall be redeemed in mine own due time,stop my work. zion shall be redeemed in mine own due time. and if any,0.8631465362520706
"to their fathers lest i come and smite the whole earth with a curse"" now","their fathers, lest i come and smite the earth with a curse. i might have",0.8606929279250315
and keep all your pledges one with another and covet not that which is thy,pledges one with another; and covet not that which is thy brother's. keep yourselves from,0.8603352007162147
presidents decide how many can go next spring then choose out a sufficient number of,decide how many can go next spring; then choose out a sufficient number of able-bodied,0.8546139001367529
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"my servant john e. page, and also my servant wilford woodruff, and also my servant",0.8443484732134928
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"my servant john e. page, and also my servant wilford woodruff, and also my servant",0.8427943305349245
the last days to save my people israel cease to contend one with another cease,my people israel. cease to contend one with another; cease to speak evil one of,0.8378696841990338
for i am the lord your god even the god of your fathers the god,"your god, even the god of your fathers, the god of abraham and of isaac",0.8351423848042843
able bodied and expert men to take teams seeds and farming utensils to go as,"and expert men, to take teams, seeds, and farming utensils, to go as pioneers to",0.8344501350020775
"thou art a prince over them forever"" ""and adam stood up in the midst of","prince over them forever. and adam stood up in the midst of the congregation; and,",0.8325606645669704
of the children to their fathers and the fathers to the children lest i come,"of the children to their fathers, and the hearts of the fathers to the children;",0.8261452532140006
appoint presidents and captains of hundreds and of fifties and of tens and let my,"captains of hundreds, and of fifties, and of tens. and let my servants that have",0.8238128841250785
time and if any man shall seek to build up himself and seeketh not my,"man shall seek to build up himself, and seeketh not my counsel, he shall have",0.8205819924906703
archangel and the lord administered comfort unto adam and said unto him i have set,"lord administered comfort unto adam, and said unto him: i have set thee to be",0.8202620178471398
blessing of the everlasting god upon the tribes of israel and the richer blessing upon,"god upon the tribes of israel, and the richer blessing upon the head of ephraim",0.8185374530055471
down his life for my sake for he that layeth down his life for my,for my sake; for whoso layeth down his life for my sake shall find it,0.8155401396872153
turn the hearts of the fathers to the children and the hearts of the children,"of the children to their fathers, and the hearts of the fathers to the children;",0.8127221509794802
"give glory to him for the hour of gods judgment is come"" ^and when that","give glory to him, for the hour of his judgment is come; and worship him",0.8067687595029718
ephraim and you shall be filled with songs of everlasting joy behold this is the,"be filled with songs of everlasting joy. behold, this is the blessing of the everlasting",0.8042500205700824
one another if thou borrowest of thy neighbor thou shalt restore that which thou hast,"of thy neighbor, thou shalt restore that which thou hast borrowed; and if thou canst",0.8024456054095682
not rthy of my kingdom let him that is ignorant learn wisdom by humbling himself,let him that is ignorant learn wisdom by humbling himself and calling upon the lord,0.8005066036542576
thee to be at the head a multitude of nations shall come of thee and,"at the head; a multitude of nations shall come of thee, and thou art a",0.7997967837926966
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"you, if my servant george miller, and my servant lyman wight, and my servant john",0.795213972567482
pioneers to prepare for puting in spring crops let each company bear an equal proportion,"prepare for putting in spring crops. let each company bear an equal proportion, according to",0.7950335359761533
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"my servant george, and my servant lyman, and my servant john snider, and others, build",0.7949206807767745
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"you, if my servant george miller, and my servant lyman wight, and my servant john",0.7937502688804755
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"my servant george, and my servant lyman, and my servant john snider, and others, build",0.7934575169347532
remission of sins and the gift of the holy ghost by the laying on of,"sin, vicarious baptism for the remission of sins, the gift of the holy ghost by",0.7884826689944604
forth into the r to enlighten the humble and contrite and to the condemnation of,"enlighten the humble and contrite, and to the condemnation of the ungodly. thy brethren have",0.787560100878869
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,my servant frederick g. williams. let my servant orson hyde journey with my servant orson,0.7865019905465663
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,my servant frederick g. williams. let my servant orson hyde journey with my servant orson,0.7850543224935465
organize a company and let my servants orson pratt and wilford odr organize a company,"company. and let my servants orson pratt and wilford woodruff organize a company. also, let",0.7845270756840054
and the families of those who have gone into the armey that the cries of,"families of those who have gone into the army, that the cries of the widow",0.7833892900424573
servants that have been appointed go and teach this my will to the saints that,"been appointed go and teach this, my will, to the saints, that they may be",0.7823132912683074
provide themselves with all the teams waggons provisions clothing and other necessaries for the journey,"themselves with all the teams, wagons, provisions, clothing, and other necessaries for the journey, that",0.7795024809294155
jr the prophet seer and revelator of the church of jesus christ of latter day,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.7779491937595632
prophet and he that believeth it may be saved and he that believeth it not,"received it; and he that believeth and is baptized shall be saved, and he that",0.7777488757730202
the children and was spoken of seal the hearts of the children to the fathers,"of the children to their fathers, and the hearts of the fathers to the children;",0.7762078685746147
of abraham and of isaac and of jacob i am he who led the children,and of jacob. i am he who led the children of israel out of the,0.7756465702089858
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"my servant parley p. pratt journey with my servant joseph smith, jun. let my servant",0.7732133115574744
of heaven cannot be controlled nor handled only upon the principles of righteousness such should,"heaven, and that the powers of heaven cannot be controlled nor handled only upon the",0.7711170773746456
mine hands and i will do my pleasure with them my people must be tried,"do my pleasure with them. my people must be tried in all things, that they",0.7707896764886888
"they rose 1862 ""up and blessed adam ot and called him the prince michael the","rose up and blessed adam, and called him michael, the prince, the archangel. and the",0.7638225714867286
the hearts of the children to the ancient fathers and the children to the fathers,"lord come-- to turn the hearts of the fathers to the children, and the children",0.7610667160919677
his arm shall be made bare in the eyes of all nations until zion shall,"he shall make bare his holy arm in the eyes of all the nations, and",0.7586610725915657
he condemn thee if thou shalt find that which thy neighbor has lost thou shalt,"shalt find that which thy neighbor has lost, thou shalt make diligent search till thou",0.7561917190553072
"to their fathers lest i come and smite the whole earth with a curse"" now","jews; lest i come and smite the whole earth with a curse, and all flesh",0.7531745476129122
were sent unto them and they have shed innocent blood which crieth from the ground,"they have shed innocent blood, which crieth from the ground against them. therefore, marvel not",0.7514240208426421
the kingdom of god and regulate all the affairs of the same in all the,"the church, and regulate all the affairs of the same in all nations, first unto",0.7506532609182464
hundreds captains of fifties and captains of tens with a president and his t councillors,"captains of hundreds, and of fifties, and of tens. and let my servants that have",0.7503635330726912
turned to the children and the hearts of the children to the fathers sanctify to,"of the children to their fathers, and the hearts of the fathers to the children;",0.7502506701333126
power of god in this the last dispensation and fulness of times in the which,"necessary in the ushering in of the dispensation of the fulness of times, which dispensation",0.7500033194181178
of the priesthood are inseparably connected with the powers of heaven and that the powers,one lesson-- that the rights of the priesthood are inseparably connected with the powers of,0.7490084955604361
the free gift of the lord thy god and thou art his steward if thou,"lord thy god, and thou art his steward. if thou art merry, praise the lord",0.7464008953063742
once but as an apostle said we have precept upon precept line upon line here,"faithful line upon line, precept upon precept; and i will try you and prove you",0.7454376822776013
be a great sign appear in heaven all the nations of the earth shall see,"shall appear a great sign in heaven, and all people shall see it together. and",0.7451805838827052
at your presence and you shall fall down and be crowned with glory even in,"there shall they fall down and be crowned with glory, even in zion, by the",0.7436788747403801
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"my servant parley p. pratt journey with my servant joseph smith, jun. let my servant",0.7417316849615139
and calling upon the lord his god that his eyes may be opened that he,"his god, that his eyes may be opened that he may see, and his ears",0.7410142628429053
captains of fifties and captains of tens i was appointed capt of ten the following,"hundreds, captains of fifties, and captains of tens, with a president and his two counselors",0.7410036770191087
fathers to their children the children to their fathers and to assist in welding the,"of the children to their fathers, and the hearts of the fathers to the children;",0.7398238455468863
the lord hath said that he will arise out of his hiding place and in,"then will the lord arise and come forth out of his hiding place, and in",0.7390172247884145
and president of the church of jesus christ of latter day saints in all the,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.737747353714023
art merry praise the lord with singing with music with dancing and with a prayer,"with singing, with music, with dancing, and with a prayer of praise and thanksgiving. if",0.7347540477108592
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,it is my will that my servant parley p. pratt and my servant lyman wight,0.7346937823236722
send elijah to seal the children to the fathers and fathers to the children now,"of the children to their fathers, and the hearts of the fathers to the children;",0.7311644412906424
home and abroad the wars perplexities of nations and in the lecture given by professor,"at home, things which are abroad; the wars and the perplexities of the nations, and",0.7300974302799753
upon it and we ask in the name of jesus christ the son of the,"now we ask thee, holy father, in the name of jesus christ, the son of",0.7292396800931715
lord in the land of zion and the boundaries of the everlasting hills shall tremble,my servants. and the boundaries of the everlasting hills shall tremble at their presence. and,0.7282491243816391
appoint presidents and captains of hundreds and of fifties and of tens and let my,"hundreds, captains of fifties, and captains of tens, with a president and his two counselors",0.7263215559334726
the congregation and notwithstanding he was bowed down with age being full of the holy,"notwithstanding he was bowed down with age, being full of the holy ghost, predicted whatsoever",0.7259647561970728
his fury he will vex the nation and in his hot displeasure will cut off,"his fury vex the nation; and in his hot displeasure, and in his fierce anger,",0.7252665655207432
driven you out and now cometh the day of their calamity even the days of,"cometh the day of their calamity, even the days of sorrow, like a woman that",0.722758373037108
christ of latter day saints church of jesus christ of latter day saints met in,"people of the church of jesus christ of latter-day saints, and those who journey with",0.7210505679958951
and president of the church of jesus christ of latter day saints in all the,"people of the church of jesus christ of latter-day saints, and those who journey with",0.7210193325271752
of the aaronic priesthood and melchizedek priesthood for the last dispensation from john the baptist,"the melchizedek priesthood, and the other is the aaronic or levitical priesthood. the office of",0.7182668548082654
you will be faithful in keeping the commandments of god you shall receive the fulness,"if you keep my commandments you shall receive of his fulness, and be glorified in",0.7175137983973665
also let my servants amasa mason lyman and george albert smith organize a company and,"my servants amasa lyman and george a. smith organize a company. and appoint presidents, and",0.7155055622766063
and president of the church of jesus christ of latter day saints in all the,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.7148671199476676
priesthood are inseparably connected with the powers of heavens and that the powers of heaven,one lesson-- that the rights of the priesthood are inseparably connected with the powers of,0.7123984835078714
lord unto my servant wilford odruff i have heard thy prayers and will answer thy,"answer to thy prayers. i know thy heart, and have heard thy prayers concerning thy",0.712159600236708
children and the hearts of the children unto the fathers even those who are in,"of the children to their fathers, and the hearts of the fathers to the children;",0.7091513251155996
make diligent search till thou shalt deliver it to him again thou shall be diligent,"shalt deliver it to him again. thou shalt be diligent in preserving what thou hast,",0.7081382702434216
may see and his ears opened that he may hear for my spirit is sent,opened that he may hear; for my spirit is sent forth into the world to,0.7063127543249981
rk of god in this great and last dispensation of the fulness of times the,"necessary in the ushering in of the dispensation of the fulness of times, which dispensation",0.7051424988004276
adam to abraham from abraham to moses from moses to jesus and the apostles and,"moses, from moses to jesus and his apostles, and from jesus and his apostles to",0.7036790389772487
pass time must determin darkness covers the earth and gross darkness the people and the,"you, darkness covereth the earth, and gross darkness the minds of the people, and all",0.7029324642587561
children and the hearts of the children to their fathers lest i come and smite,"of the children to their fathers, and the hearts of the fathers to the children;",0.7024202458461833
thou knowest for thou knowest all our ways thou hast given unto us of thy,the gentiles. but thou knowest that thou hast a great love for the children of,0.7020036377480418
christ of latter day saints church of jesus christ of latter day saints met in,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.7017107613741282
and president of the church of jesus christ of latter day saints in all the,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.7016803636939788
declaired that they without us could not be made perfect neither can you without me,made perfect; neither can they without us be made perfect. neither can they nor we,0.7008166628019906
the children and was spoken of seal the hearts of the children to the fathers,"lord come-- to turn the hearts of the fathers to the children, and the children",0.6983092915222349
that we as a people as the church of jesus christ of latter day saints,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6977266371476427
the river by the power of god his voice was as the voice of god,"shall be a voice as the voice of many waters, and as the voice of",0.697480394027834
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,it is my will that my servant parley p. pratt and my servant lyman wight,0.6948908656346807
in preserving what thou hast that thou mayest be a wise steward for it is,that thou mayest be a wise steward; for it is the free gift of the,0.6948741658772042
"day of the lord"" ""and he shall turn the hearts of the fathers to the","lord come-- to turn the hearts of the fathers to the children, and the children",0.6947850720073533
supplication that your souls may be joyful fear not thine enemies for they are in,"be joyful. fear not thine enemies, for they are in mine hands and i will",0.6944161889477748
the hearts of the children to the fathers lest i come and smite the earth,"their fathers, lest i come and smite the earth with a curse. i might have",0.6943848373658804
christ of latter day saints church of jesus christ of latter day saints met in,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6929627116250918
be the president of the church of jesus christ of latter day saints it was,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6916440293655023
of the church of jesus christ of latter day saints met this sunday morning at,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6916438039382571
of the church of jesus christ of latter day saints i received a letter from,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6911072091559486
make diligent search till thou shalt deliver it to him again thou shall be diligent,"shalt find that which thy neighbor has lost, thou shalt make diligent search till thou",0.6893508900021529
christ of latter day saints church of jesus christ of latter day saints met in,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6887832362473035
turned to the children and the hearts of the children to the fathers sanctify to,"lord come-- to turn the hearts of the fathers to the children, and the children",0.688633585391746
"the wicked know not what they do ""darkness covers the earth and gross darkness the","you, darkness covereth the earth, and gross darkness the minds of the people, and all",0.6872903226622791
smith jr the prophet organized the church of jesus christ of latter day saints with,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6870116151638186
be the president of the church of jesus christ of latter day saints it was,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6864637517379716
the church and kingdom of god on the earth and all the keys of the,"things pertaining to the kingdom of god on the earth, the keys of which kingdom",0.6864219461040367
of the children to their fathers and the fathers to the children lest i come,"lord come-- to turn the hearts of the fathers to the children, and the children",0.6851712088051632
of the son and of the holy ghost for the remission of sins it is,"sin, vicarious baptism for the remission of sins, the gift of the holy ghost by",0.6843244861935545
rk of god in this great and last dispensation of the fulness of times the,"the keys of the kingdom, and of the dispensation of the fulness of times! and",0.6834494103826325
down his life for my sake for he that layeth down his life for my,"herewith. and whoso layeth down his life in my cause, for my name's sake, shall",0.6831385852264912
church of jesus christ of latter day saints met this morning in the tabernacle of,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6818675719706143
of latter day saints the book of mormon the book of doctrine and covenants the,"every nation will be reminded that the book of mormon, and this book of doctrine",0.6816448266248183
the ungodly thy brethren have rejected you and your testimony even the nation that has,"rejected you and your testimony, even the nation that has driven you out; and now",0.6812146555431824
of the church of jesus christ of latter day saints i received a letter from,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6800719391798987
the wicked but hearken and hear o ye apostles elders and people of my church,"hearken, o ye people of my church, saith the lord your god, and hear the",0.6800484685705831
the lord to my servant wilford i the lord have heard thy prayers and thy,thus saith the lord unto you my servant thomas: i have heard thy prayers; and,0.6791991916979904
that we as a people as the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6782766109601747
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"and my servant sidney, and my servant hyrum, cannot come; for on them have i",0.6776991924958712
and waste ^away^ mine enemies and not many years hence they shall not be left,have sent forth to destroy and lay waste mine enemies; and not many years hence,0.6770800392936456
1808 to be the president of the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6769726060132983
and from the west and that that the north shall give up and the south,"who come from the east, and the west, and the north, and the south, that",0.6769167114686059
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"and my servant sidney, and my servant hyrum, cannot come; for on them have i",0.6764517913674242
for i am the lord your god even the god of your fathers the god,"and by oppression, saith the lord your god. for i am the lord your god,",0.6761543508098795
brigham young be the president of the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6758545761208727
last days to sta turn the hearts of the fathers to the children and the,"lord come-- to turn the hearts of the fathers to the children, and the children",0.6748176883290053
rk of god in this great and last dispensation of the fulness of times the,"last time, in the which is the dispensation of the fulness of times, which power",0.6742607874216666
may see and his ears opened that he may hear for my spirit is sent,"his god, that his eyes may be opened that he may see, and his ears",0.6740845115999917
be the president of the church of jesus christ of latter day saints it was,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6730929562886072
before thee in this holy house which we have built unto thy name and stretch,"house unto thee, the work of our hands, which we have built unto thy name;",0.6730099747555561
lord come and he shall turn the hearts of the fathers to the children and,"of the children to their fathers, and the hearts of the fathers to the children;",0.672659211922676
of the church of jesus christ of latter day saints i received a letter from,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6725705345130943
the death of the prophet and patriarch joseph smith jr and hyrum smith who were,"the martyrdom of joseph smith the prophet, and hyrum smith the patriarch. they were shot",0.671995313439196
1808 to be the president of the church of jesus christ of latter day saints,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6719022144585572
the remission of sins and hands laid upon him for the gift of the holy,"sin, vicarious baptism for the remission of sins, the gift of the holy ghost by",0.6713586840172064
president of the church of jesus christ of latter day saints in his day franklin,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6710551276451009
of the church of jesus christ of latter day saints met at the tabernacle salt,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6709890208323187
life as the president of the church of jesus christ of latter day saints where,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.670861700581328
brigham young be the president of the church of jesus christ of latter day saints,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6707925583899379
say through m his servant joseph smith jr let my servant brigham young give again,"my servant parley p. pratt journey with my servant joseph smith, jun. let my servant",0.6685989443390483
to ask the father in the name of thy son jesus christ for all blessings,"now we ask thee, holy father, in the name of jesus christ, the son of",0.668432290878055
seer and revelator in the church and kingdom of god and over the house of,"over all my church, to be a translator, a revelator, a seer, and prophet. i",0.6680328706703461
april i received the ordinance of the washing of feet under the hands of elder,"washing of feet, for unto this end was the ordinance of the washing of feet",0.6670952688370434
the general conference of the church of jesus christ of latter day saints met this,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6669550738577137
the lord to my servant wilford i the lord have heard thy prayers and thy,"answer to thy prayers. i know thy heart, and have heard thy prayers concerning thy",0.6664527696260057
last time to preach the gospel of jesus christ to warn the nations that they,"it just to preach the gospel to the nations of the earth, and warn the",0.6661110157216656
and thoughts and intents of the hearts of the twelve apostle and others of who,"the secret acts of men, and the thoughts and intents of their hearts, and the",0.6661088587374311
of the church of jesus christ of latter day saints met at the tabernacle salt,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6659634451526945
children and the hearts of the children to their fathers lest i come and smite,"lord come-- to turn the hearts of the fathers to the children, and the children",0.6658304145880373
spencer president of the stake also joseph young and 4 of his counselors meeting opened,"and his counselors, and also the president of the stake and his counselors. the above",0.665812174318266
lord unto my servant wilford odruff i have heard thy prayers and will answer thy,thus saith the lord unto you my servant thomas: i have heard thy prayers; and,0.6645797829385003
wilderness prepare ye the way of the lord and make his paths strait and they,"saying: prepare ye the way of the lord, and make his paths straight, for the",0.6636236366271814
a conference of the church of jesus christ of latter day saints was held at,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6632636739090565
the office of a patriarch in the church of jesus christ of latter day saints,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6626437579886355
borrowed and if thou canst not repay then go straitway and tell thy neighbor lest,"not repay then go straightway and tell thy neighbor, lest he condemn thee. if thou",0.6618870741889669
of the church of jesus christ of latter day saints met this sunday morning at,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6616587665846655
the lord jesus christ and a member of the church of jesus christ of latter,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.661413871924066
the most nderful events of the last dispensation and fulness of times in which we,"last time, in the which is the dispensation of the fulness of times, which power",0.6613822252232167
they feel thy power and be constrained to acknowledge that the power of god rests,"the lord's house may feel thy power, and feel constrained to acknowledge that thou hast",0.6606867649010495
keys of the holy priesthood even to be prophet seer and revelator in the church,"over all my church, to be a translator, a revelator, a seer, and prophet. i",0.6605345936215317
no man can loose them then shall the curtain of heaven be unfolded as a,"of half an hour; and immediately after shall the curtain of heaven be unfolded, as",0.6595146454408354
over you and your acts therefore be faithful until i come i come quickly to,"generation be required at your hands. be faithful until i come, for i come quickly;",0.6591258525779103
the right hand of thy power he has been with thy people through all their,"all the presidents of thy church, that thy right hand may exalt them, with all",0.6589438092622312
general conference of the church of jesus christ of latter day saints met this day,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6589262858236157
1808 to be the president of the church of jesus christ of latter day saints,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6588150455457703
president of the church of jesus christ of latter day saints in his day franklin,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6581049585261368
brigham young be the president of the church of jesus christ of latter day saints,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6577270031228463
the office of a patriarch in the church of jesus christ of latter day saints,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6576806866849177
the prophet i received the ordinance of washing of feet under the hands of heber,"washing of feet, for unto this end was the ordinance of the washing of feet",0.6574602072611186
and progress of the church of jesus christ of latter day saints he spoke of,"people of the church of jesus christ of latter-day saints, and those who journey with",0.657340387359202
the remission of sins for the receiving of the holy ghost and it was the,"sin, vicarious baptism for the remission of sins, the gift of the holy ghost by",0.6570257284881044
preach the gospel to them in their own language and tongue and the power of,"of the gospel in his own tongue, and in his own language, through those who",0.6568639431195938
my sake for he that layeth down his life for my shake shall find it,"herewith. and whoso layeth down his life in my cause, for my name's sake, shall",0.6562618490079573
against them therefore marvel not at these things for ye are not yet pure thou,"at these things, for ye are not yet pure; ye can not yet bear my",0.6560100999847283
and progress of the church of jesus christ of latter day saints he spoke of,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6554830580657
thousand miles to preach the gospel to the nations of the earth and that to,"it just to preach the gospel to the nations of the earth, and warn the",0.6541078905825107
to be full of the holy ghost and the power of god while at the,"and by the power of the holy ghost, which shall be in you at the",0.6538821224262228
in heaven and what they loosed on earth should be loosed 1862 in heaven and,"bound in heaven, and whatsoever you loose on earth shall be loosed in heaven. or,",0.6537767847460291
15th i met in council with the president and council captains of hundreds fifties and,"hundreds, captains of fifties, and captains of tens, with a president and his two counselors",0.6537506351326127
be the president of the church of jesus christ of latter day saints it was,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6534556441266597
my servant john taylor 1808 and my servant wilford odruff and my servant orson pratt,"mission in store for my servant william, and my servant hyrum, and for them alone;",0.6532667147431407
to to the church of jesus christ of latter day saints o i have herd,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6531307994457125
president of the church of jesus christ of latter day saints in his day franklin,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6530562840448898
of the church of jesus christ of latter day saints met at the tabernacle salt,"lord, prophet and seer of the church of jesus christ of latter-day saints. as i",0.6529919503296299
th gates of hell shall not prevail against it what rock revelation again he says,rock i will build my church; and the gates of hell shall not prevail against,0.6529693177021226
of the church of jesus christ of latter day saints i received a letter from,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6529484638707468
a conference of the church of jesus christ of latter day saints was held at,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6526729962111171
church of jesus christ of latter day saints met this morning in the tabernacle of,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6523063664782466
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"mission in store for my servant william, and my servant hyrum, and for them alone;",0.6520642850425143
of the sacrifice of the church of jesus christ of latter day saints through the,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6519298863660178
the church of jesus christ of latter day saints with myself the last of dec,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6514241330379141
to be a member in the church of jesus christ of latter day saints and,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6507788012459036
it may be sanctified and holy unto thy name and we pray that we may,"may be sanctified and consecrated to be holy, and that thy holy presence may be",0.6506276777705788
church of jesus christ of latter day saints was organized and to day is the,"people of the church of jesus christ of latter-day saints, and those who journey with",0.6503216816672877
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"give unto him for counselors my servant sidney rigdon and my servant william law, that",0.6498579645938889
president of the church of jesus christ of latter day saints in his day franklin,"of my church of jesus christ of latter-day saints, scattered abroad in all the world;",0.6496237489139597
unto my servant john taylor 1808 and my servant wilford odruff and my servant orson,"if my servant sidney will serve me and be counselor unto my servant joseph, let",0.6486930624979994
are ye ingaged in the great rk with us ye will say yes can ye,"ye, prepare ye, o my people; sanctify yourselves; gather ye together, o ye people of",0.6480350767421349
church of jesus christ of latter day saints april 7 1889 this 7 day of,"of this church of jesus christ of latter-day saints! and the voice of michael, the",0.6471738369913317
it together an angel shall sound his trump that all nations will hear it saying,"and again, another angel shall sound his trump, which is the seventh angel, saying: it",0.6470292759298978
